"subject" "activity" "average" "variable"
6 "WALKING_DOWNSTAIRS" 0.341242392604167 "Freq_Body_Accelerometer_Jerk__Y_SD"
6 "WALKING_DOWNSTAIRS" -0.389057047125 "Freq_Body_Accelerometer_Jerk__Z_SD"
6 "WALKING_DOWNSTAIRS" 0.243834258785417 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
6 "WALKING_DOWNSTAIRS" 0.15480886140625 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
6 "WALKING_UPSTAIRS" -0.0767406825588235 "Time__Gyroscope___X_Mean"
6 "WALKING_UPSTAIRS" -0.0518981989072549 "Time__Gyroscope___Y_Mean"
6 "WALKING_UPSTAIRS" 0.0664234025976471 "Time__Gyroscope___Z_Mean"
6 "WALKING_UPSTAIRS" -0.321973723647059 "Time__Gyroscope___X_SD"
6 "WALKING_UPSTAIRS" -0.315799901607843 "Time__Gyroscope___Y_SD"
6 "WALKING_UPSTAIRS" -0.18390018167451 "Time__Gyroscope___Z_SD"
6 "WALKING_UPSTAIRS" -0.12912124415098 "Time__Gyroscope__Magnitude__Mean"
6 "WALKING_UPSTAIRS" -0.199893710196078 "Time__Gyroscope__Magnitude__SD"
6 "WALKING_UPSTAIRS" -0.0652024492378431 "Time__Gyroscope_Jerk__X_Mean"
6 "WALKING_UPSTAIRS" -0.0457705354509804 "Time__Gyroscope_Jerk__Y_Mean"
6 "WALKING_UPSTAIRS" -0.0576800048435294 "Time__Gyroscope_Jerk__Z_Mean"
6 "WALKING_UPSTAIRS" -0.186763293747059 "Time__Gyroscope_Jerk__X_SD"
6 "WALKING_UPSTAIRS" -0.486494120980392 "Time__Gyroscope_Jerk__Y_SD"
6 "WALKING_UPSTAIRS" -0.170814790834118 "Time__Gyroscope_Jerk__Z_SD"
6 "WALKING_UPSTAIRS" -0.342895367921569 "Time__Gyroscope_Jerk_Magnitude__Mean"
6 "WALKING_UPSTAIRS" -0.440079851313726 "Time__Gyroscope_Jerk_Magnitude__SD"
6 "WALKING_UPSTAIRS" 0.268229355098039 "Time_Body_Accelerometer___X_Mean"
6 "WALKING_UPSTAIRS" -0.0272425385070588 "Time_Body_Accelerometer___Y_Mean"
6 "WALKING_UPSTAIRS" -0.122082438784314 "Time_Body_Accelerometer___Z_Mean"
6 "WALKING_UPSTAIRS" -0.0501350188513725 "Time_Body_Accelerometer___X_SD"
6 "WALKING_UPSTAIRS" 0.189276117327451 "Time_Body_Accelerometer___Y_SD"
6 "WALKING_UPSTAIRS" -0.353519514896078 "Time_Body_Accelerometer___Z_SD"
6 "WALKING_UPSTAIRS" 0.0177790974433333 "Time_Body_Accelerometer__Magnitude__Mean"
6 "WALKING_UPSTAIRS" -0.0791508842176471 "Time_Body_Accelerometer__Magnitude__SD"
6 "WALKING_UPSTAIRS" 0.07210675 "Time_Body_Accelerometer_Jerk__X_Mean"
6 "WALKING_UPSTAIRS" 0.00371343419607843 "Time_Body_Accelerometer_Jerk__Y_Mean"
6 "WALKING_UPSTAIRS" -0.00237816579411765 "Time_Body_Accelerometer_Jerk__Z_Mean"
6 "WALKING_UPSTAIRS" -0.180301156098039 "Time_Body_Accelerometer_Jerk__X_SD"
6 "WALKING_UPSTAIRS" -0.0413994646723529 "Time_Body_Accelerometer_Jerk__Y_SD"
6 "WALKING_UPSTAIRS" -0.560830688235294 "Time_Body_Accelerometer_Jerk__Z_SD"
6 "WALKING_UPSTAIRS" -0.207379799254902 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
6 "WALKING_UPSTAIRS" -0.169970363039216 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
6 "WALKING_UPSTAIRS" 0.913632241568627 "Time_Gravity_Accelerometer___X_Mean"
6 "WALKING_UPSTAIRS" -0.340732608823529 "Time_Gravity_Accelerometer___Y_Mean"
6 "WALKING_UPSTAIRS" -0.0184608964392157 "Time_Gravity_Accelerometer___Z_Mean"
6 "WALKING_UPSTAIRS" -0.959399425098039 "Time_Gravity_Accelerometer___X_SD"
6 "WALKING_UPSTAIRS" -0.912900683137255 "Time_Gravity_Accelerometer___Y_SD"
6 "WALKING_UPSTAIRS" -0.906196352156863 "Time_Gravity_Accelerometer___Z_SD"
6 "WALKING_UPSTAIRS" 0.0177790974433333 "Time_Gravity_Accelerometer__Magnitude__Mean"
6 "WALKING_UPSTAIRS" -0.0791508842176471 "Time_Gravity_Accelerometer__Magnitude__SD"
6 "WALKING_UPSTAIRS" -0.115065008156863 "Freq__Gyroscope___X_Mean"
6 "WALKING_UPSTAIRS" -0.329653779629412 "Freq__Gyroscope___Y_Mean"
6 "WALKING_UPSTAIRS" -0.0464142110215686 "Freq__Gyroscope___Z_Mean"
6 "WALKING_UPSTAIRS" -0.390248128039216 "Freq__Gyroscope___X_SD"
6 "WALKING_UPSTAIRS" -0.31361857145098 "Freq__Gyroscope___Y_SD"
6 "WALKING_UPSTAIRS" -0.309998085098039 "Freq__Gyroscope___Z_SD"
6 "WALKING_UPSTAIRS" -0.230627015078431 "Freq__Gyroscope__Magnitude__Mean"
6 "WALKING_UPSTAIRS" -0.318173892545098 "Freq__Gyroscope__Magnitude__SD"
6 "WALKING_UPSTAIRS" -0.45923633377451 "Freq__Gyroscope_Jerk_Magnitude__Mean"
6 "WALKING_UPSTAIRS" -0.455937719019608 "Freq__Gyroscope_Jerk_Magnitude__SD"
6 "WALKING_UPSTAIRS" -0.131075372803922 "Freq_Body_Accelerometer___X_Mean"
6 "WALKING_UPSTAIRS" 0.0978035099588235 "Freq_Body_Accelerometer___Y_Mean"
6 "WALKING_UPSTAIRS" -0.42724809972549 "Freq_Body_Accelerometer___Z_Mean"
6 "WALKING_UPSTAIRS" -0.0211335627276471 "Freq_Body_Accelerometer___X_SD"
6 "WALKING_UPSTAIRS" 0.159123777172549 "Freq_Body_Accelerometer___Y_SD"
6 "WALKING_UPSTAIRS" -0.36587418445098 "Freq_Body_Accelerometer___Z_SD"
6 "WALKING_UPSTAIRS" -0.0819479396203922 "Freq_Body_Accelerometer__Magnitude__Mean"
6 "WALKING_UPSTAIRS" -0.222161433666667 "Freq_Body_Accelerometer__Magnitude__SD"
6 "WALKING_UPSTAIRS" -0.244812769960784 "Freq_Body_Accelerometer_Jerk__X_Mean"
6 "WALKING_UPSTAIRS" -0.122991594331373 "Freq_Body_Accelerometer_Jerk__Y_Mean"
6 "WALKING_UPSTAIRS" -0.549314615882353 "Freq_Body_Accelerometer_Jerk__Z_Mean"
6 "WALKING_UPSTAIRS" -0.186815074235294 "Freq_Body_Accelerometer_Jerk__X_SD"
6 "WALKING_UPSTAIRS" -0.0169811409705882 "Freq_Body_Accelerometer_Jerk__Y_SD"
6 "WALKING_UPSTAIRS" -0.571673957058824 "Freq_Body_Accelerometer_Jerk__Z_SD"
6 "WALKING_UPSTAIRS" -0.169868234496078 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
6 "WALKING_UPSTAIRS" -0.177734840922353 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
7 "LAYING" -0.00282641913096154 "Time__Gyroscope___X_Mean"
7 "LAYING" -0.133605695057692 "Time__Gyroscope___Y_Mean"
7 "LAYING" 0.155920029769231 "Time__Gyroscope___Z_Mean"
7 "LAYING" -0.9601268225 "Time__Gyroscope___X_SD"
7 "LAYING" -0.945071935384615 "Time__Gyroscope___Y_SD"
7 "LAYING" -0.955294890576923 "Time__Gyroscope___Z_SD"
7 "LAYING" -0.915793634807692 "Time__Gyroscope__Magnitude__Mean"
7 "LAYING" -0.918662459038462 "Time__Gyroscope__Magnitude__SD"
7 "LAYING" -0.105944243484615 "Time__Gyroscope_Jerk__X_Mean"
7 "LAYING" -0.0358897425826923 "Time__Gyroscope_Jerk__Y_Mean"
7 "LAYING" -0.0671901794615385 "Time__Gyroscope_Jerk__Z_Mean"
7 "LAYING" -0.9738372325 "Time__Gyroscope_Jerk__X_SD"
7 "LAYING" -0.976483727307692 "Time__Gyroscope_Jerk__Y_SD"
7 "LAYING" -0.988871878269231 "Time__Gyroscope_Jerk__Z_SD"
7 "LAYING" -0.983008829038462 "Time__Gyroscope_Jerk_Magnitude__Mean"
7 "LAYING" -0.971205137884615 "Time__Gyroscope_Jerk_Magnitude__SD"
7 "LAYING" 0.250176694038462 "Time_Body_Accelerometer___X_Mean"
7 "LAYING" -0.0204411516884615 "Time_Body_Accelerometer___Y_Mean"
7 "LAYING" -0.101361036576923 "Time_Body_Accelerometer___Z_Mean"
7 "LAYING" -0.93651361 "Time_Body_Accelerometer___X_SD"
7 "LAYING" -0.926262668653846 "Time_Body_Accelerometer___Y_SD"
7 "LAYING" -0.952978365961538 "Time_Body_Accelerometer___Z_SD"
7 "LAYING" -0.936392023846154 "Time_Body_Accelerometer__Magnitude__Mean"
7 "LAYING" -0.907039513153846 "Time_Body_Accelerometer__Magnitude__SD"
7 "LAYING" 0.0968904018076923 "Time_Body_Accelerometer_Jerk__X_Mean"
7 "LAYING" 0.0250624183634615 "Time_Body_Accelerometer_Jerk__Y_Mean"
7 "LAYING" -0.0131653918205769 "Time_Body_Accelerometer_Jerk__Z_Mean"
7 "LAYING" -0.980977756153846 "Time_Body_Accelerometer_Jerk__X_SD"
7 "LAYING" -0.973093160192308 "Time_Body_Accelerometer_Jerk__Y_SD"
7 "LAYING" -0.972983064230769 "Time_Body_Accelerometer_Jerk__Z_SD"
7 "LAYING" -0.980127239615385 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
7 "LAYING" -0.967310932307692 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
7 "LAYING" -0.502814250576923 "Time_Gravity_Accelerometer___X_Mean"
7 "LAYING" 0.393444278076923 "Time_Gravity_Accelerometer___Y_Mean"
7 "LAYING" 0.907537823461538 "Time_Gravity_Accelerometer___Z_Mean"
7 "LAYING" -0.914221270096154 "Time_Gravity_Accelerometer___X_SD"
7 "LAYING" -0.955543549230769 "Time_Gravity_Accelerometer___Y_SD"
7 "LAYING" -0.961908984423077 "Time_Gravity_Accelerometer___Z_SD"
7 "LAYING" -0.936392023846154 "Time_Gravity_Accelerometer__Magnitude__Mean"
7 "LAYING" -0.907039513153846 "Time_Gravity_Accelerometer__Magnitude__SD"
7 "LAYING" -0.953684547692308 "Freq__Gyroscope___X_Mean"
7 "LAYING" -0.957570207692308 "Freq__Gyroscope___Y_Mean"
7 "LAYING" -0.956905310961538 "Freq__Gyroscope___Z_Mean"
7 "LAYING" -0.962348254423077 "Freq__Gyroscope___X_SD"
7 "LAYING" -0.939727873653846 "Freq__Gyroscope___Y_SD"
7 "LAYING" -0.9588764125 "Freq__Gyroscope___Z_SD"
7 "LAYING" -0.941130719230769 "Freq__Gyroscope__Magnitude__Mean"
7 "LAYING" -0.918892518653846 "Freq__Gyroscope__Magnitude__SD"
7 "LAYING" -0.974117912115385 "Freq__Gyroscope_Jerk_Magnitude__Mean"
7 "LAYING" -0.969403035384615 "Freq__Gyroscope_Jerk_Magnitude__SD"
7 "LAYING" -0.953424245576923 "Freq_Body_Accelerometer___X_Mean"
7 "LAYING" -0.942193953846154 "Freq_Body_Accelerometer___Y_Mean"
7 "LAYING" -0.958611644615385 "Freq_Body_Accelerometer___Z_Mean"
7 "LAYING" -0.931120580576923 "Freq_Body_Accelerometer___X_SD"
7 "LAYING" -0.922917902307692 "Freq_Body_Accelerometer___Y_SD"
7 "LAYING" -0.953380646346154 "Freq_Body_Accelerometer___Z_SD"
7 "LAYING" -0.927976880634615 "Freq_Body_Accelerometer__Magnitude__Mean"
7 "LAYING" -0.910542462919231 "Freq_Body_Accelerometer__Magnitude__SD"
7 "LAYING" -0.980393046923077 "Freq_Body_Accelerometer_Jerk__X_Mean"
7 "LAYING" -0.972531648846154 "Freq_Body_Accelerometer_Jerk__Y_Mean"
7 "LAYING" -0.969524977692308 "Freq_Body_Accelerometer_Jerk__Z_Mean"
7 "LAYING" -0.983560175384615 "Freq_Body_Accelerometer_Jerk__X_SD"
7 "LAYING" -0.975886145 "Freq_Body_Accelerometer_Jerk__Y_SD"
7 "LAYING" -0.975072995192308 "Freq_Body_Accelerometer_Jerk__Z_SD"
7 "LAYING" -0.968066259230769 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
7 "LAYING" -0.965359228076923 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
7 "SITTING" -0.04963797197125 "Time__Gyroscope___X_Mean"
7 "SITTING" -0.03361196465625 "Time__Gyroscope___Y_Mean"
7 "SITTING" 0.0259476655145833 "Time__Gyroscope___Z_Mean"
7 "SITTING" -0.941870953333333 "Time__Gyroscope___X_SD"
7 "SITTING" -0.944124336458333 "Time__Gyroscope___Y_SD"
7 "SITTING" -0.937021208541667 "Time__Gyroscope___Z_SD"
7 "SITTING" -0.897870535 "Time__Gyroscope__Magnitude__Mean"
7 "SITTING" -0.898063314375 "Time__Gyroscope__Magnitude__SD"
7 "SITTING" -0.0938155625083333 "Time__Gyroscope_Jerk__X_Mean"
7 "SITTING" -0.0396444885 "Time__Gyroscope_Jerk__Y_Mean"
7 "SITTING" -0.0454566269166667 "Time__Gyroscope_Jerk__Z_Mean"
7 "SITTING" -0.974369045625 "Time__Gyroscope_Jerk__X_SD"
7 "SITTING" -0.981024680625 "Time__Gyroscope_Jerk__Y_SD"
7 "SITTING" -0.980954665416667 "Time__Gyroscope_Jerk__Z_SD"
7 "SITTING" -0.981665122291667 "Time__Gyroscope_Jerk_Magnitude__Mean"
7 "SITTING" -0.976214430208333 "Time__Gyroscope_Jerk_Magnitude__SD"
7 "SITTING" 0.284674637291667 "Time_Body_Accelerometer___X_Mean"
7 "SITTING" -0.01461097580375 "Time_Body_Accelerometer___Y_Mean"
7 "SITTING" -0.122464597625 "Time_Body_Accelerometer___Z_Mean"
7 "SITTING" -0.972668374583333 "Time_Body_Accelerometer___X_SD"
7 "SITTING" -0.909454698541667 "Time_Body_Accelerometer___Y_SD"
7 "SITTING" -0.8565329414375 "Time_Body_Accelerometer___Z_SD"
7 "SITTING" -0.918432107083333 "Time_Body_Accelerometer__Magnitude__Mean"
7 "SITTING" -0.881957619770833 "Time_Body_Accelerometer__Magnitude__SD"
7 "SITTING" 0.0668519793125 "Time_Body_Accelerometer_Jerk__X_Mean"
7 "SITTING" 0.0116863419310417 "Time_Body_Accelerometer_Jerk__Y_Mean"
7 "SITTING" 0.0162004141964583 "Time_Body_Accelerometer_Jerk__Z_Mean"
7 "SITTING" -0.982158098125 "Time_Body_Accelerometer_Jerk__X_SD"
7 "SITTING" -0.969458676458333 "Time_Body_Accelerometer_Jerk__Y_SD"
7 "SITTING" -0.972256472708333 "Time_Body_Accelerometer_Jerk__Z_SD"
7 "SITTING" -0.976559676458333 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
7 "SITTING" -0.970243274166667 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
7 "SITTING" 0.969147824375 "Time_Gravity_Accelerometer___X_Mean"
7 "SITTING" 0.00608846646041667 "Time_Gravity_Accelerometer___Y_Mean"
7 "SITTING" 0.0649636250354167 "Time_Gravity_Accelerometer___Z_Mean"
7 "SITTING" -0.957082433333333 "Time_Gravity_Accelerometer___X_SD"
7 "SITTING" -0.945436264583333 "Time_Gravity_Accelerometer___Y_SD"
7 "SITTING" -0.868602535416667 "Time_Gravity_Accelerometer___Z_SD"
7 "SITTING" -0.918432107083333 "Time_Gravity_Accelerometer__Magnitude__Mean"
7 "SITTING" -0.881957619770833 "Time_Gravity_Accelerometer__Magnitude__SD"
7 "SITTING" -0.9436317575 "Freq__Gyroscope___X_Mean"
7 "SITTING" -0.956678065 "Freq__Gyroscope___Y_Mean"
7 "SITTING" -0.9474199325 "Freq__Gyroscope___Z_Mean"
7 "SITTING" -0.9427264225 "Freq__Gyroscope___X_SD"
7 "SITTING" -0.93824472 "Freq__Gyroscope___Y_SD"
7 "SITTING" -0.939826018125 "Freq__Gyroscope___Z_SD"
7 "SITTING" -0.933081955208333 "Freq__Gyroscope__Magnitude__Mean"
7 "SITTING" -0.895804978125 "Freq__Gyroscope__Magnitude__SD"
7 "SITTING" -0.978634991458333 "Freq__Gyroscope_Jerk_Magnitude__Mean"
7 "SITTING" -0.97496593875 "Freq__Gyroscope_Jerk_Magnitude__SD"
7 "SITTING" -0.972697126875 "Freq_Body_Accelerometer___X_Mean"
7 "SITTING" -0.93149063375 "Freq_Body_Accelerometer___Y_Mean"
7 "SITTING" -0.904675337916667 "Freq_Body_Accelerometer___Z_Mean"
7 "SITTING" -0.972879966041667 "Freq_Body_Accelerometer___X_SD"
7 "SITTING" -0.904629195833333 "Freq_Body_Accelerometer___Y_SD"
7 "SITTING" -0.844083052916667 "Freq_Body_Accelerometer___Z_SD"
7 "SITTING" -0.90895677625 "Freq_Body_Accelerometer__Magnitude__Mean"
7 "SITTING" -0.88691563825 "Freq_Body_Accelerometer__Magnitude__SD"
7 "SITTING" -0.982037243958333 "Freq_Body_Accelerometer_Jerk__X_Mean"
7 "SITTING" -0.969423612916667 "Freq_Body_Accelerometer_Jerk__Y_Mean"
7 "SITTING" -0.968503504791667 "Freq_Body_Accelerometer_Jerk__Z_Mean"
7 "SITTING" -0.984026344375 "Freq_Body_Accelerometer_Jerk__X_SD"
7 "SITTING" -0.971814980208333 "Freq_Body_Accelerometer_Jerk__Y_SD"
7 "SITTING" -0.974699194375 "Freq_Body_Accelerometer_Jerk__Z_SD"
7 "SITTING" -0.970954184166667 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
7 "SITTING" -0.9684948675 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
7 "STANDING" -0.0291582212545283 "Time__Gyroscope___X_Mean"
7 "STANDING" -0.0774336443396226 "Time__Gyroscope___Y_Mean"
7 "STANDING" 0.0851045000566038 "Time__Gyroscope___Z_Mean"
7 "STANDING" -0.945247687358491 "Time__Gyroscope___X_SD"
7 "STANDING" -0.949646946792453 "Time__Gyroscope___Y_SD"
7 "STANDING" -0.951630777358491 "Time__Gyroscope___Z_SD"
7 "STANDING" -0.943425564528302 "Time__Gyroscope__Magnitude__Mean"
7 "STANDING" -0.918438958867924 "Time__Gyroscope__Magnitude__SD"
7 "STANDING" -0.0901539662169811 "Time__Gyroscope_Jerk__X_Mean"
7 "STANDING" -0.0412797611886792 "Time__Gyroscope_Jerk__Y_Mean"
7 "STANDING" -0.0545390015471698 "Time__Gyroscope_Jerk__Z_Mean"
7 "STANDING" -0.96598339754717 "Time__Gyroscope_Jerk__X_SD"
7 "STANDING" -0.976837757358491 "Time__Gyroscope_Jerk__Y_SD"
7 "STANDING" -0.978166790943396 "Time__Gyroscope_Jerk__Z_SD"
7 "STANDING" -0.977377083018868 "Time__Gyroscope_Jerk_Magnitude__Mean"
7 "STANDING" -0.97210793 "Time__Gyroscope_Jerk_Magnitude__SD"
7 "STANDING" 0.282723539433962 "Time_Body_Accelerometer___X_Mean"
7 "STANDING" -0.0145740341037736 "Time_Body_Accelerometer___Y_Mean"
7 "STANDING" -0.0997778303207547 "Time_Body_Accelerometer___Z_Mean"
7 "STANDING" -0.979307570377358 "Time_Body_Accelerometer___X_SD"
7 "STANDING" -0.923400921886792 "Time_Body_Accelerometer___Y_SD"
7 "STANDING" -0.917064168490566 "Time_Body_Accelerometer___Z_SD"
7 "STANDING" -0.942724659245283 "Time_Body_Accelerometer__Magnitude__Mean"
7 "STANDING" -0.933590156792453 "Time_Body_Accelerometer__Magnitude__SD"
7 "STANDING" 0.0751915112830189 "Time_Body_Accelerometer_Jerk__X_Mean"
7 "STANDING" 0.00694700354075472 "Time_Body_Accelerometer_Jerk__Y_Mean"
7 "STANDING" -0.0108420294035849 "Time_Body_Accelerometer_Jerk__Z_Mean"
7 "STANDING" -0.976403544716981 "Time_Body_Accelerometer_Jerk__X_SD"
7 "STANDING" -0.965810609622642 "Time_Body_Accelerometer_Jerk__Y_SD"
7 "STANDING" -0.972060053207547 "Time_Body_Accelerometer_Jerk__Z_SD"
7 "STANDING" -0.973381306226415 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
7 "STANDING" -0.968566356037736 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
7 "STANDING" 0.958728687924528 "Time_Gravity_Accelerometer___X_Mean"
7 "STANDING" -0.117607048924528 "Time_Gravity_Accelerometer___Y_Mean"
7 "STANDING" -0.0516573721320755 "Time_Gravity_Accelerometer___Z_Mean"
7 "STANDING" -0.987917503962264 "Time_Gravity_Accelerometer___X_SD"
7 "STANDING" -0.966162998679245 "Time_Gravity_Accelerometer___Y_SD"
7 "STANDING" -0.939161014716981 "Time_Gravity_Accelerometer___Z_SD"
7 "STANDING" -0.942724659245283 "Time_Gravity_Accelerometer__Magnitude__Mean"
7 "STANDING" -0.933590156792453 "Time_Gravity_Accelerometer__Magnitude__SD"
7 "STANDING" -0.938121637735849 "Freq__Gyroscope___X_Mean"
7 "STANDING" -0.957548671320755 "Freq__Gyroscope___Y_Mean"
7 "STANDING" -0.957165056226415 "Freq__Gyroscope___Z_Mean"
7 "STANDING" -0.947891986226415 "Freq__Gyroscope___X_SD"
7 "STANDING" -0.945818157735849 "Freq__Gyroscope___Y_SD"
7 "STANDING" -0.954339406415094 "Freq__Gyroscope___Z_SD"
7 "STANDING" -0.93870498490566 "Freq__Gyroscope__Magnitude__Mean"
7 "STANDING" -0.919848139056604 "Freq__Gyroscope__Magnitude__SD"
7 "STANDING" -0.973671168679245 "Freq__Gyroscope_Jerk_Magnitude__Mean"
7 "STANDING" -0.971899418301887 "Freq__Gyroscope_Jerk_Magnitude__SD"
7 "STANDING" -0.976681834339623 "Freq_Body_Accelerometer___X_Mean"
7 "STANDING" -0.941883783773585 "Freq_Body_Accelerometer___Y_Mean"
7 "STANDING" -0.938550519811321 "Freq_Body_Accelerometer___Z_Mean"
7 "STANDING" -0.980541336037736 "Freq_Body_Accelerometer___X_SD"
7 "STANDING" -0.919118753018868 "Freq_Body_Accelerometer___Y_SD"
7 "STANDING" -0.912358813773585 "Freq_Body_Accelerometer___Z_SD"
7 "STANDING" -0.945611450377358 "Freq_Body_Accelerometer__Magnitude__Mean"
7 "STANDING" -0.93728796509434 "Freq_Body_Accelerometer__Magnitude__SD"
7 "STANDING" -0.976323086226415 "Freq_Body_Accelerometer_Jerk__X_Mean"
7 "STANDING" -0.967165093018868 "Freq_Body_Accelerometer_Jerk__Y_Mean"
7 "STANDING" -0.968229643018868 "Freq_Body_Accelerometer_Jerk__Z_Mean"
7 "STANDING" -0.978729082830189 "Freq_Body_Accelerometer_Jerk__X_SD"
7 "STANDING" -0.966850290188679 "Freq_Body_Accelerometer_Jerk__Y_SD"
7 "STANDING" -0.974533710754717 "Freq_Body_Accelerometer_Jerk__Z_SD"
7 "STANDING" -0.967417888301887 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
7 "STANDING" -0.969092161886792 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
7 "WALKING" 0.00228835208526316 "Time__Gyroscope___X_Mean"
7 "WALKING" -0.0837113724842105 "Time__Gyroscope___Y_Mean"
7 "WALKING" 0.0641104602035088 "Time__Gyroscope___Z_Mean"
7 "WALKING" -0.503313517017544 "Time__Gyroscope___X_SD"
7 "WALKING" -0.23109830545614 "Time__Gyroscope___Y_SD"
7 "WALKING" -0.396013535263158 "Time__Gyroscope___Z_SD"
7 "WALKING" -0.305959351403509 "Time__Gyroscope__Magnitude__Mean"
7 "WALKING" -0.19828316695614 "Time__Gyroscope__Magnitude__SD"
7 "WALKING" -0.123654199751333 "Time__Gyroscope_Jerk__X_Mean"
7 "WALKING" -0.0447766029745614 "Time__Gyroscope_Jerk__Y_Mean"
7 "WALKING" -0.0495713093294737 "Time__Gyroscope_Jerk__Z_Mean"
7 "WALKING" -0.21166729682807 "Time__Gyroscope_Jerk__X_SD"
7 "WALKING" -0.174136410738596 "Time__Gyroscope_Jerk__Y_SD"
7 "WALKING" -0.458302971403509 "Time__Gyroscope_Jerk__Z_SD"
7 "WALKING" -0.300022779964912 "Time__Gyroscope_Jerk_Magnitude__Mean"
7 "WALKING" -0.0953401161070176 "Time__Gyroscope_Jerk_Magnitude__SD"
7 "WALKING" 0.275592961754386 "Time_Body_Accelerometer___X_Mean"
7 "WALKING" -0.018653665345614 "Time_Body_Accelerometer___Y_Mean"
7 "WALKING" -0.110912234947368 "Time_Body_Accelerometer___Z_Mean"
7 "WALKING" -0.327243240701754 "Time_Body_Accelerometer___X_SD"
7 "WALKING" -0.0772618561052631 "Time_Body_Accelerometer___Y_SD"
7 "WALKING" 0.159631283261404 "Time_Body_Accelerometer___Z_SD"
7 "WALKING" -0.0978090439438597 "Time_Body_Accelerometer__Magnitude__Mean"
7 "WALKING" -0.198554708385965 "Time_Body_Accelerometer__Magnitude__SD"
7 "WALKING" 0.0901462649192983 "Time_Body_Accelerometer_Jerk__X_Mean"
7 "WALKING" 0.0184322723280702 "Time_Body_Accelerometer_Jerk__Y_Mean"
7 "WALKING" -0.0210398551649123 "Time_Body_Accelerometer_Jerk__Z_Mean"
7 "WALKING" -0.346026226140351 "Time_Body_Accelerometer_Jerk__X_SD"
7 "WALKING" -0.0547448948245614 "Time_Body_Accelerometer_Jerk__Y_SD"
7 "WALKING" -0.149488514397895 "Time_Body_Accelerometer_Jerk__Z_SD"
7 "WALKING" -0.192948900438596 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
7 "WALKING" -0.027557329277193 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
7 "WALKING" 0.932566472280702 "Time_Gravity_Accelerometer___X_Mean"
7 "WALKING" -0.159097003684211 "Time_Gravity_Accelerometer___Y_Mean"
7 "WALKING" -0.160846924029807 "Time_Gravity_Accelerometer___Z_Mean"
7 "WALKING" -0.979851271403509 "Time_Gravity_Accelerometer___X_SD"
7 "WALKING" -0.969404155087719 "Time_Gravity_Accelerometer___Y_SD"
7 "WALKING" -0.952159770526316 "Time_Gravity_Accelerometer___Z_SD"
7 "WALKING" -0.0978090439438597 "Time_Gravity_Accelerometer__Magnitude__Mean"
7 "WALKING" -0.198554708385965 "Time_Gravity_Accelerometer__Magnitude__SD"
7 "WALKING" -0.318395104666667 "Freq__Gyroscope___X_Mean"
7 "WALKING" -0.151966687436842 "Freq__Gyroscope___Y_Mean"
7 "WALKING" -0.366733617894737 "Freq__Gyroscope___Z_Mean"
7 "WALKING" -0.563615256666667 "Freq__Gyroscope___X_SD"
7 "WALKING" -0.290859379017544 "Freq__Gyroscope___Y_SD"
7 "WALKING" -0.463270018245614 "Freq__Gyroscope___Z_SD"
7 "WALKING" -0.192909765467895 "Freq__Gyroscope__Magnitude__Mean"
7 "WALKING" -0.343894914947368 "Freq__Gyroscope__Magnitude__SD"
7 "WALKING" -0.155339855862632 "Freq__Gyroscope_Jerk_Magnitude__Mean"
7 "WALKING" -0.0841663774087719 "Freq__Gyroscope_Jerk_Magnitude__SD"
7 "WALKING" -0.343048405789474 "Freq_Body_Accelerometer___X_Mean"
7 "WALKING" -0.0641564202736842 "Freq_Body_Accelerometer___Y_Mean"
7 "WALKING" 0.0385832252345614 "Freq_Body_Accelerometer___Z_Mean"
7 "WALKING" -0.322034908070175 "Freq_Body_Accelerometer___X_SD"
7 "WALKING" -0.143721823263158 "Freq_Body_Accelerometer___Y_SD"
7 "WALKING" 0.133316828089298 "Freq_Body_Accelerometer___Z_SD"
7 "WALKING" -0.151243649578947 "Freq_Body_Accelerometer__Magnitude__Mean"
7 "WALKING" -0.351706780526316 "Freq_Body_Accelerometer__Magnitude__SD"
7 "WALKING" -0.383715797719298 "Freq_Body_Accelerometer_Jerk__X_Mean"
7 "WALKING" -0.123192887383684 "Freq_Body_Accelerometer_Jerk__Y_Mean"
